id,label
5797,4
5798,9
5799,9
5800,5
5801,4
5802,2
5803,7
5804,3
5805,6
5806,2
5807,7
5808,8
5809,1
5810,0
5811,9
5812,2
5813,2
5814,5
5815,8
5816,3
5817,4
5818,2
5819,3
5820,7
5821,7
5822,5
5823,8
5824,1
5825,9
5826,3
5827,1
5828,6
5829,1
5830,8
5831,1
5832,3
5833,0
5834,5
5835,0
5836,3
5837,7
5838,8
5839,4
5840,6
5841,6
5842,5
5843,7
5844,2
5845,4
5846,5
5847,9
5848,4
5849,1
5850,4
5851,8
5852,6
5853,6
5854,7
5855,1
5856,2
5857,5
5858,1
5859,5
5860,2
5861,0
5862,4
5863,0
5864,5
5865,6
5866,1
5867,6
5868,3
5869,1
5870,0
5871,1
5872,5
5873,6
5874,2
5875,5
5876,3
5877,5
5878,2
5879,5
5880,3
5881,5
5882,5
5883,7
5884,9
5885,2
5886,6
5887,7
5888,6
5889,9
5890,4
5891,0
5892,8
5893,7
5894,4
5895,2
5896,1
5897,2
5898,4
5899,4
5900,8
5901,5
5902,7
5903,2
5904,3
5905,3
5906,0
5907,6
5908,8
5909,2
5910,1
5911,3
5912,1
5913,7
5914,7
5915,9
5916,5
5917,1
5918,3
5919,6
5920,0
5921,4
5922,0
5923,0
5924,8
5925,7
5926,3
5927,7
5928,6
5929,0
5930,8
5931,7
5932,0
5933,1
5934,5
5935,4
5936,3
5937,1
5938,2
5939,7
5940,9
5941,3
5942,4
5943,1
5944,1
5945,1
5946,5
5947,9
5948,1
5949,3
5950,2
5951,9
5952,3
5953,6
5954,8
5955,4
5956,3
5957,4
5958,4
5959,5
5960,7
5961,4
5962,9
5963,3
5964,4
5965,3
5966,3
5967,0
5968,7
5969,2
5970,8
5971,9
5972,1
5973,7
5974,2
5975,9
5976,8
5977,4
5978,8
5979,7
5980,9
5981,5
5982,7
5983,3
5984,2
5985,2
5986,3
5987,3
5988,5
5989,8
5990,6
5991,2
5992,3
5993,1
5994,7
5995,0
5996,7
5997,3
5998,2
5999,9
6000,7
6001,7
6002,5
6003,7
6004,2
6005,5
6006,9
6007,2
6008,4
6009,0
6010,2
6011,3
6012,8
6013,5
6014,7
6015,5
6016,6
6017,3
6018,6
6019,3
6020,2
6021,7
6022,7
6023,3
6024,4
6025,5
6026,0
6027,0
6028,2
6029,9
6030,4
6031,6
6032,5
6033,5
6034,5
6035,2
6036,9
6037,3
6038,4
6039,1
6040,1
6041,8
6042,4
6043,4
6044,0
6045,4
6046,5
6047,4
6048,5
6049,0
6050,3
6051,1
6052,9
6053,9
6054,7
6055,0
6056,5
6057,1
6058,5
6059,3
6060,0
6061,5
6062,3
6063,8
6064,8
6065,8
6066,0
6067,3
6068,9
6069,2
6070,1
6071,8
6072,8
6073,3
6074,7
6075,4
6076,3
6077,2
6078,0
6079,0
6080,1
6081,9
6082,0
6083,1
6084,6
6085,5
6086,4
6087,9
6088,4
6089,7
6090,4
6091,2
6092,5
6093,8
6094,6
6095,3
6096,1
6097,3
6098,8
6099,2
6100,9
6101,4
6102,7
6103,8
6104,1
6105,5
6106,0
6107,8
6108,9
6109,5
6110,8
6111,0
6112,4
6113,6
6114,0
6115,0
6116,1
6117,2
6118,6
6119,0
6120,4
6121,8
6122,0
6123,9
6124,2
6125,0
6126,9
6127,4
6128,9
6129,9
6130,0
6131,9
6132,7
6133,0
6134,4
6135,4
6136,9
6137,2
6138,8
6139,1
6140,0
6141,9
6142,2
6143,1
6144,6
6145,5
6146,9
6147,3
6148,3
6149,5
6150,2
6151,0
6152,5
6153,8
6154,9
6155,1
6156,9
6157,9
6158,1
6159,9
6160,6
6161,8
6162,9
6163,6
6164,9
6165,0
6166,7
6167,0
6168,5
6169,5
6170,5
6171,3
6172,8
6173,5
6174,4
6175,9
6176,4
6177,1
6178,0
6179,8
6180,3
6181,6
6182,5
6183,1
6184,2
6185,0
6186,9
6187,2
6188,2
6189,4
6190,2
6191,4
6192,9
6193,8
6194,8
6195,7
6196,5
6197,8
6198,8
6199,7
6200,0
6201,0
6202,1
6203,9
6204,6
6205,8
6206,4
6207,9
6208,3
6209,5
6210,8
6211,2
6212,3
6213,1
6214,4
6215,5
6216,4
6217,5
6218,2
6219,2
6220,1
6221,6
6222,7
6223,1
6224,5
6225,8
6226,5
6227,7
6228,8
6229,8
6230,5
6231,9
6232,8
6233,5
6234,2
6235,7
6236,9
6237,7
6238,1
6239,4
6240,5
6241,0
6242,2
6243,1
6244,5
6245,2
6246,8
6247,0
6248,6
6249,2
6250,7
6251,0
6252,8
6253,8
6254,4
6255,5
6256,7
6257,3
6258,3
6259,8
6260,8
6261,2
6262,3
6263,2
6264,1
6265,0
6266,0
6267,1
6268,1
6269,0
6270,7
6271,4
6272,7
6273,5
6274,1
6275,9
6276,5
6277,6
6278,2
6279,0
6280,9
6281,2
6282,3
6283,0
6284,9
6285,7
6286,6
6287,8
6288,2
6289,1
6290,9
6291,9
6292,3
6293,4
6294,0
6295,1
6296,8
6297,1
6298,3
6299,5
6300,6
6301,6
6302,6
6303,3
6304,6
6305,4
6306,6
6307,7
6308,4
6309,9
6310,5
6311,0
6312,5
6313,3
6314,2
6315,0
6316,4
6317,9
6318,6
6319,5
6320,0
6321,7
6322,8
6323,9
6324,2
6325,3
6326,3
6327,3
6328,9
6329,3
6330,7
6331,9
6332,5
6333,6
6334,3
6335,7
6336,4
6337,1
6338,3
6339,0
6340,6
6341,8
6342,6
6343,8
6344,0
6345,9
6346,3
6347,0
6348,2
6349,1
6350,2
6351,2
6352,5
6353,4
6354,8
6355,3
6356,5
6357,2
6358,2
6359,6
6360,0
6361,9
6362,0
6363,1
6364,5
6365,7
6366,5
6367,2
6368,6
6369,9
6370,2
6371,0
6372,3
6373,9
6374,6
6375,5
6376,9
6377,4
6378,0
6379,4
6380,9
6381,8
6382,1
6383,6
6384,3
6385,4
6386,8
6387,0
6388,3
6389,6
6390,0
6391,4
6392,2
6393,9
6394,6
6395,3
6396,8
6397,6
6398,9
6399,3
6400,6
6401,7
6402,5
6403,7
6404,7
6405,3
6406,2
6407,1
6408,0
6409,3
6410,3
6411,0
6412,6
6413,0
6414,0
6415,7
6416,9
6417,0
6418,4
6419,4
6420,6
6421,8
6422,0
6423,8
6424,5
6425,7
6426,6
6427,5
6428,3
6429,1
6430,7
6431,6
6432,4
6433,8
6434,7
6435,3
6436,9
6437,8
6438,8
6439,1
6440,6
6441,8
6442,4
6443,5
6444,8
6445,6
6446,0
6447,0
6448,0
6449,1
6450,4
6451,2
6452,6
6453,6
6454,0
6455,1
6456,2
6457,3
6458,6
6459,4
6460,9
6461,3
6462,1
6463,6
6464,4
6465,1
6466,3
6467,4
6468,4
6469,5
6470,8
6471,9
6472,7
6473,5
6474,4
6475,1
6476,4
6477,2
6478,1
6479,4
6480,0
6481,1
6482,8
6483,8
6484,9
6485,0
6486,1
6487,9
6488,7
6489,8
6490,5
6491,6
6492,0
6493,1
6494,8
6495,0
6496,9
6497,3
6498,2
6499,4
6500,6
6501,3
6502,4
6503,0
6504,6
6505,7
6506,2
6507,4
6508,9
6509,1
6510,3
6511,3
6512,4
6513,8
6514,1
6515,1
6516,7
6517,2
6518,1
6519,3
6520,6
6521,6
6522,7
6523,7
6524,4
6525,2
6526,1
6527,6
6528,4
6529,8
6530,8
6531,8
6532,0
6533,1
6534,0
6535,1
6536,8
6537,9
6538,3
6539,9
6540,5
6541,2
6542,0
6543,5
6544,3
6545,0
6546,7
6547,4
6548,5
6549,9
6550,9
6551,6
6552,8
6553,2
6554,2
6555,6
6556,8
6557,7
6558,2
6559,5
6560,4
6561,3
6562,4
6563,7
6564,9
6565,7
6566,8
6567,2
6568,3
6569,7
6570,9
6571,2
6572,6
6573,8
6574,6
6575,9
6576,6
6577,1
6578,4
6579,5
6580,1
6581,1
6582,2
6583,1
6584,3
6585,8
6586,8
6587,0
6588,5
6589,7
6590,3
6591,7
6592,4
6593,8
6594,2
6595,1
6596,2
6597,1
6598,5
6599,2
6600,8
6601,8
6602,8
6603,6
6604,3
6605,4
6606,4
6607,1
6608,0
6609,5
6610,2
6611,7
6612,9
6613,7
6614,6
6615,9
6616,4
6617,0
6618,1
6619,1
6620,2
6621,7
6622,6
6623,8
6624,3
6625,2
6626,0
6627,5
6628,1
6629,3
6630,1
6631,3
6632,9
6633,7
6634,2
6635,6
6636,1
6637,1
6638,8
6639,6
6640,2
6641,8
6642,0
6643,9
6644,5
6645,1
6646,8
6647,3
6648,4
6649,0
6650,3
6651,0
6652,7
6653,0
6654,3
6655,1
6656,6
6657,2
6658,3
6659,9
6660,0
6661,6
6662,6
6663,5
6664,7
6665,2
6666,8
6667,3
6668,0
6669,2
6670,8
6671,4
6672,4
6673,9
6674,1
6675,8
6676,3
6677,5
6678,3
6679,4
6680,9
6681,5
6682,4
6683,0
6684,7
6685,7
6686,9
6687,2
6688,6
6689,3
6690,6
6691,8
6692,7
6693,9
6694,6
6695,0
6696,6
6697,7
6698,8
6699,5
6700,0
6701,8
6702,8
6703,2
6704,9
6705,4
6706,5
6707,1
6708,5
6709,6
6710,9
6711,3
6712,1
6713,6
6714,0
6715,1
6716,3
6717,7
6718,0
6719,1
6720,9
6721,7
6722,9
6723,1
6724,1
6725,8
6726,4
6727,1
6728,5
6729,6
6730,2
6731,8
6732,7
6733,5
6734,4
6735,8
6736,6
6737,9
6738,1
6739,7
6740,0
6741,9
6742,8
6743,1
6744,7
6745,8
6746,7
6747,4
6748,2
6749,2
6750,7
6751,9
6752,3
6753,3
6754,8
6755,6
6756,4
6757,5
6758,9
6759,5
6760,6
6761,3
6762,3
6763,0
6764,6
6765,8
6766,0
6767,5
6768,9
6769,9
6770,1
6771,1
6772,1
6773,3
6774,0
6775,5
6776,4
6777,3
6778,0
6779,0
6780,4
6781,4
6782,8
6783,9
6784,3
6785,4
6786,5
6787,3
6788,9
6789,3
6790,8
6791,3
6792,0
6793,3
6794,3
6795,6
6796,3
6797,2
6798,5
6799,8
6800,4
6801,8
6802,2
6803,3
6804,4
6805,7
6806,8
6807,6
6808,8
6809,4
6810,1
6811,7
6812,7
6813,6
6814,8
6815,1
6816,5
6817,6
6818,2
6819,1
6820,6
6821,2
6822,0
6823,1
6824,4
6825,3
6826,1
6827,6
6828,0
6829,2
6830,3
6831,4
6832,3
6833,8
6834,6
6835,3
6836,1
6837,9
6838,1
6839,5
6840,4
6841,8
6842,8
6843,4
6844,4
6845,7
6846,5
6847,5
6848,1
6849,8
6850,8
6851,8
6852,8
6853,1
6854,5
6855,7
6856,2
6857,8
6858,2
6859,9
6860,9
6861,8
6862,5
6863,3
6864,4
6865,8
6866,9
6867,4
6868,9
6869,6
6870,6
6871,6
6872,0
6873,8
6874,3
6875,2
6876,7
6877,2
6878,0
6879,3
6880,2
6881,4
6882,1
6883,3
6884,8
6885,2
6886,9
6887,6
6888,6
6889,6
6890,8
6891,8
6892,2
6893,2
6894,6
6895,4
6896,4
6897,2
6898,4
6899,3
6900,1
6901,0
6902,4
6903,3
6904,9
6905,6
6906,6
6907,8
6908,4
6909,4
6910,5
6911,8
6912,1
6913,5
6914,7
6915,9
6916,6
6917,4
6918,6
6919,5
6920,5
6921,0
6922,4
6923,4
6924,7
6925,5
6926,9
6927,6
6928,4
6929,4
6930,9
6931,1
6932,5
6933,9
6934,7
6935,8
6936,0
6937,3
6938,4
6939,8
6940,5
6941,8
6942,2
6943,6
6944,6
6945,7
6946,3
6947,0
6948,4
6949,7
6950,3
6951,0
6952,1
6953,0
6954,8
6955,2
6956,5
6957,6
6958,7
6959,1
6960,0
6961,9
6962,5
6963,6
6964,0
6965,3
6966,2
6967,3
6968,2
6969,9
6970,0
6971,6
6972,4
6973,7
6974,6
6975,5
6976,9
6977,5
6978,0
6979,6
6980,7
6981,2
6982,5
6983,0
6984,7
6985,7
6986,6
6987,3
6988,9
6989,3
6990,2
6991,1
6992,8
6993,9
6994,0
6995,2
6996,2
6997,0
6998,7
6999,9
7000,2
7001,7
7002,4
7003,5
7004,3
7005,0
7006,8
7007,5
7008,0
7009,6
7010,4
7011,6
7012,1
7013,8
7014,6
7015,9
7016,7
7017,9
7018,3
7019,2
7020,2
7021,9
7022,0
7023,0
7024,2
7025,2
7026,6
7027,3
7028,6
7029,4
7030,2
7031,5
7032,3
7033,2
7034,6
7035,7
7036,2
7037,1
7038,1
7039,5
7040,0
7041,1
7042,5
7043,2
7044,7
7045,8
7046,5
7047,5
7048,3
7049,2
7050,4
7051,1
7052,6
7053,6
7054,3
7055,8
7056,9
7057,7
7058,5
7059,5
7060,6
7061,3
7062,6
7063,1
7064,7
7065,2
7066,3
7067,4
7068,5
7069,1
7070,6
7071,4
7072,5
7073,7
7074,6
7075,9
7076,7
7077,6
7078,4
7079,5
7080,9
7081,1
7082,1
7083,3
7084,0
7085,3
7086,5
7087,2
7088,8
7089,5
7090,3
7091,4
7092,6
7093,4
7094,7
7095,3
7096,0
7097,4
7098,6
7099,0
7100,1
7101,4
7102,9
7103,5
7104,4
7105,7
7106,7
7107,6
7108,4
7109,6
7110,9
7111,0
7112,5
7113,8
7114,3
7115,1
7116,1
7117,9
7118,6
7119,7
7120,0
7121,3
7122,2
7123,5
7124,6
7125,2
7126,8
7127,6
7128,7
7129,3
7130,4
7131,2
7132,3
7133,7
7134,5
7135,0
7136,7
7137,9
7138,7
7139,8
7140,3
7141,8
7142,6
7143,2
7144,1
7145,5
7146,8
7147,7
7148,4
7149,0
7150,4
7151,8
7152,8
7153,5
7154,6
7155,1
7156,3
7157,7
7158,5
7159,8
7160,1
7161,4
7162,9
7163,0
7164,5
7165,4
7166,3
7167,1
7168,9
7169,8
7170,5
7171,0
7172,7
7173,7
7174,0
7175,4
7176,8
7177,0
7178,9
7179,4
7180,2
7181,4
7182,0
7183,4
7184,4
7185,3
7186,2
7187,8
7188,4
7189,0
7190,4
7191,1
7192,9
7193,0
7194,1
7195,2
7196,8
7197,6
7198,6
7199,3
7200,3
7201,5
7202,6
7203,6
7204,9
7205,8
7206,0
7207,8
7208,2
7209,8
7210,7
7211,9
7212,1
7213,8
7214,4
7215,0
7216,4
7217,2
7218,6
7219,6
7220,5
7221,3
7222,1
7223,3
7224,2
7225,4
7226,5
7227,9
7228,3
7229,7
7230,7
7231,5
7232,3
7233,6
7234,2
7235,7
7236,6
7237,4
7238,3
7239,2
7240,4
7241,8
7242,5
7243,8
7244,4
7245,6
7246,5
7247,0
7248,5
7249,8
7250,4
7251,3
7252,8
7253,0
7254,8
7255,4
7256,6
7257,7
7258,1
7259,2
7260,7
7261,4
7262,6
7263,7
7264,7
7265,9
7266,8
7267,1
7268,5
7269,4
7270,1
7271,0
7272,0
7273,6
7274,9
7275,2
7276,3
7277,3
7278,1
7279,9
7280,7
7281,0
7282,9
7283,3
7284,6
7285,9
7286,1
7287,3
7288,0
7289,1
7290,0
7291,2
7292,4
7293,7
7294,2
7295,1
7296,7
7297,5
7298,7
7299,0
7300,9
7301,4
7302,6
7303,4
7304,3
7305,5
7306,5
7307,1
7308,5
7309,4
7310,0
7311,9
7312,7
7313,4
7314,8
7315,3
7316,8
7317,6
7318,7
7319,9
7320,7
7321,0
7322,5
7323,3
7324,3
7325,8
7326,2
7327,5
7328,9
7329,5
7330,1
7331,9
7332,9
7333,3
7334,2
7335,8
7336,4
7337,3
7338,3
7339,9
7340,8
7341,9
7342,7
7343,7
7344,4
7345,4
7346,2
7347,0
7348,5
7349,6
7350,0
7351,7
7352,5
7353,6
7354,6
7355,6
7356,5
7357,4
7358,1
7359,6
7360,8
7361,8
7362,1
7363,1
7364,6
7365,4
7366,1
7367,3
7368,5
7369,0
7370,7
7371,1
7372,6
7373,6
7374,3
7375,3
7376,1
7377,1
7378,6
7379,5
7380,8
7381,5
7382,5
7383,0
7384,9
7385,4
7386,8
7387,8
7388,6
7389,1
7390,7
7391,9
7392,7
7393,4
7394,4
7395,8
7396,3
7397,8
7398,4
7399,7
7400,2
7401,0
7402,4
7403,2
7404,4
7405,1
7406,7
7407,7
7408,9
7409,3
7410,0
7411,7
7412,4
7413,3
7414,6
7415,6
7416,1
7417,9
7418,5
7419,7
7420,3
7421,8
7422,7
7423,5
7424,9
7425,1
7426,7
7427,3
7428,7
7429,0
7430,1
7431,7
7432,6
7433,3
7434,2
7435,7
7436,9
7437,4
7438,9
7439,5
7440,1
7441,9
7442,2
7443,4
7444,7
7445,6
7446,1
7447,9
7448,1
7449,4
7450,2
7451,5
7452,7
7453,9
7454,2
7455,3
7456,2
7457,7
7458,7
7459,6
7460,4
7461,1
7462,1
7463,6
7464,6
7465,6
7466,9
7467,5
7468,9
7469,1
7470,1
7471,9
7472,7
7473,4
7474,8
7475,7
7476,9
7477,2
7478,5
7479,7
7480,4
7481,7
7482,7
7483,4
7484,9
7485,8
7486,0
7487,6
7488,9
7489,2
7490,0
7491,8
7492,3
7493,6
7494,3
7495,2
7496,9
7497,7
7498,4
7499,0
7500,0
7501,7
7502,5
7503,0
7504,6
7505,7
7506,1
7507,3
7508,7
7509,1
7510,2
7511,3
7512,3
7513,5
7514,6
7515,3
7516,9
7517,2
7518,4
7519,3
7520,2
7521,4
7522,9
7523,3
7524,2
7525,4
7526,9
7527,6
7528,4
7529,9
7530,5
7531,1
7532,3
7533,2
7534,9
7535,0
7536,0
7537,3
7538,5
7539,0
7540,7
7541,9
7542,1
7543,3
7544,2
7545,0
7546,2
7547,7
7548,2
7549,5
7550,7
7551,1
7552,8
7553,1
7554,1
7555,0
7556,7
7557,2
7558,9
7559,6
7560,5
7561,5
7562,2
7563,2
7564,7
7565,1
7566,5
7567,7
7568,3
7569,9
7570,8
7571,6
7572,6
7573,4
7574,3
7575,6
7576,1
7577,0
7578,2
7579,6
7580,0
7581,6
7582,1
7583,8
7584,7
7585,4
7586,2
7587,8
7588,6
7589,4
7590,4
7591,0
7592,7
7593,9
7594,3
7595,4
7596,2
7597,0
7598,8
7599,3
7600,4
7601,2
7602,6
7603,2
7604,6
7605,5
7606,6
7607,3
7608,3
7609,2
7610,9
7611,9
7612,7
7613,3
7614,4
7615,4
7616,0
7617,6
7618,2
7619,4
7620,7
7621,6
7622,5
7623,6
7624,4
7625,3
7626,6
7627,1
7628,9
7629,8
7630,4
7631,9
7632,9
7633,5
7634,8
7635,5
7636,8
7637,5
7638,1
7639,9
7640,5
7641,3
7642,9
7643,0
7644,7
7645,7
7646,9
7647,5
7648,7
7649,5
7650,4
7651,3
7652,3
7653,8
7654,5
7655,0
7656,9
7657,4
7658,7
7659,3
7660,5
7661,9
7662,1
7663,4
7664,6
7665,6
7666,3
7667,1
7668,5
7669,6
7670,4
7671,7
7672,6
7673,9
7674,3
7675,7
7676,1
7677,5
7678,0
7679,2
7680,0
7681,3
7682,3
7683,0
7684,2
7685,8
7686,0
7687,6
7688,5
7689,8
7690,3
7691,0
7692,7
7693,3
7694,3
7695,1
7696,8
7697,2
7698,1
7699,7
7700,4
7701,9
7702,5
7703,5
7704,5
7705,1
7706,9
7707,0
7708,4
7709,8
7710,3
7711,3
7712,3
7713,7
7714,7
7715,1
7716,9
7717,0
7718,4
7719,8
7720,5
7721,8
7722,3
7723,0
7724,6
7725,9
7726,1
7727,5
7728,1
7729,1
7730,4
7731,1
7732,9
7733,2
7734,3
7735,5
7736,7
7737,6
7738,1
7739,3
7740,2
7741,1
7742,4
7743,7
7744,0
7745,8
7746,0
7747,5
7748,4
7749,7
7750,6
7751,0
7752,1
7753,7
7754,0
7755,8
7756,3
7757,6
7758,1
7759,0
7760,1
7761,9
7762,9
7763,6
7764,0
7765,3
7766,3
7767,3
7768,8
7769,2
7770,8
7771,1
7772,6
7773,1
7774,7
7775,0
7776,1
7777,3
7778,1
7779,6
7780,2
7781,8
7782,0
7783,4
7784,2
7785,1
7786,1
7787,7
7788,0
7789,2
7790,8
7791,4
7792,1
7793,8
7794,0
7795,4
7796,4
7797,9
7798,7
7799,7
7800,3
7801,7
7802,3
7803,5
7804,2
7805,6
7806,9
7807,5
7808,0
7809,3
7810,7
7811,0
7812,2
7813,5
7814,3
7815,4
7816,0
7817,1
7818,0
7819,0
7820,4
7821,9
7822,9
7823,3
7824,8
7825,4
7826,3
7827,7
7828,7
7829,1
7830,7
7831,3
7832,4
7833,4
7834,2
7835,1
7836,4
7837,1
7838,9
7839,3
7840,8
7841,0
7842,3
7843,7
7844,7
7845,7
7846,9
7847,3
7848,9
7849,6
7850,6
7851,1
7852,3
7853,7
7854,7
7855,4
7856,3
7857,4
7858,7
7859,1
7860,3
7861,6
7862,1
7863,8
7864,2
7865,2
7866,0
7867,2
7868,3
7869,4
7870,0
7871,9
7872,8
7873,6
7874,9
7875,7
7876,0
7877,9
7878,0
7879,5
7880,9
7881,7
7882,8
7883,4
7884,6
7885,4
7886,9
7887,7
7888,3
7889,3
7890,3
7891,6
7892,9
7893,3
7894,1
7895,3
7896,3
7897,3
7898,4
7899,6
7900,8
7901,7
7902,7
7903,4
7904,6
7905,7
7906,4
7907,6
7908,9
7909,1
7910,1
7911,6
7912,7
7913,9
7914,9
7915,6
7916,6
7917,7
7918,4
7919,4
7920,3
7921,3
7922,5
7923,6
7924,0
7925,9
7926,3
7927,4
7928,6
7929,5
7930,8
7931,8
7932,5
7933,5
7934,8
7935,1
7936,2
7937,1
7938,6
7939,6
7940,6
7941,1
7942,8
7943,3
7944,8
7945,4
7946,8
7947,2
7948,1
7949,4
7950,1
7951,3
7952,9
7953,9
7954,9
7955,9
7956,9
7957,5
7958,3
7959,6
7960,5
7961,1
7962,8
7963,2
7964,5
7965,6
7966,6
7967,8
7968,0
7969,9
7970,1
7971,6
7972,5
7973,3
7974,2
7975,6
7976,5
7977,0
7978,7
7979,1
7980,2
7981,8
7982,9
7983,3
7984,0
7985,0
7986,0
7987,8
7988,9
7989,4
7990,1
7991,9
7992,7
7993,0
7994,9
7995,7
7996,8
7997,3
7998,5
7999,2
8000,4
8001,1
8002,4
8003,7
8004,9
8005,6
8006,1
8007,0
8008,7
8009,6
8010,6
8011,7
8012,6
8013,0
8014,4
8015,0
8016,3
8017,8
8018,5
8019,2
8020,3
8021,0
8022,2
8023,8
8024,2
8025,9
8026,4
8027,1
8028,1
8029,5
8030,8
8031,8
8032,1
8033,9
8034,0
8035,2
8036,3
8037,0
8038,2
8039,0
8040,9
8041,4
8042,0
8043,0
8044,9
8045,2
8046,1
8047,8
8048,3
8049,1
8050,2
8051,6
8052,7
8053,3
8054,5
8055,0
8056,9
8057,7
8058,2
8059,3
8060,4
8061,4
8062,3
8063,1
8064,7
8065,0
8066,1
8067,1
8068,1
8069,6
8070,0
8071,9
8072,6
8073,6
8074,7
8075,9
8076,2
8077,7
8078,1
8079,1
8080,6
8081,0
8082,3
8083,6
8084,5
8085,6
8086,4
8087,7
8088,6
8089,5
8090,9
8091,0
8092,9
8093,0
8094,5
8095,4
8096,7
8097,2
8098,5
8099,1
8100,1
8101,3
8102,0
8103,1
8104,4
8105,0
8106,2
8107,6
8108,0
8109,9
8110,3
8111,6
8112,7
8113,0
8114,0
8115,3
8116,6
8117,0
8118,1
8119,4
8120,9
8121,5
8122,4
8123,6
8124,0
8125,3
8126,8
8127,1
8128,5
8129,3
8130,5
8131,0
8132,1
8133,1
8134,8
8135,4
8136,0
8137,7
8138,6
8139,7
8140,7
8141,0
8142,0
8143,6
8144,0
8145,3
8146,8
8147,2
8148,8
8149,6
8150,9
8151,4
8152,9
8153,2
8154,3
8155,5
8156,5
8157,1
8158,8
8159,1
8160,6
8161,4
8162,5
8163,0
8164,9
8165,8
8166,5
8167,1
8168,3
8169,9
8170,2
8171,1
8172,6
8173,7
8174,8
8175,6
8176,8
8177,7
8178,5
8179,0
8180,4
8181,8
8182,5
8183,4
8184,9
8185,8
8186,8
8187,4
8188,2
8189,6
8190,0
8191,3
8192,7
8193,7
8194,0
8195,3
8196,3
8197,8
8198,1
8199,9
8200,4
8201,9
8202,9
8203,7
8204,0
8205,2
8206,9
8207,2
8208,8
8209,7
8210,8
8211,3
8212,6
8213,9
8214,8
8215,9
8216,5
8217,3
8218,4
8219,5
8220,3
8221,9
8222,6
8223,1
8224,1
8225,7
8226,1
8227,0
8228,5
8229,8
8230,8
8231,1
8232,7
8233,2
8234,4
8235,4
8236,7
8237,1
8238,7
8239,3
8240,6
8241,3
8242,1
8243,4
8244,4
8245,4
8246,1
8247,0
8248,1
8249,9
8250,8
8251,3
8252,4
8253,6
8254,3
8255,8
8256,0
8257,3
8258,5
8259,7
8260,6
8261,1
8262,1
8263,3
8264,4
8265,7
8266,3
8267,7
8268,3
8269,0
8270,2
8271,7
8272,8
8273,8
8274,4
8275,0
8276,4
8277,6
8278,1
8279,9
8280,5
8281,4
8282,5
8283,7
8284,5
8285,8
8286,3
8287,3
8288,5
8289,3
8290,6
8291,1
8292,8
8293,7
8294,0
8295,9
8296,4
8297,3
8298,2
8299,9
8300,8
8301,8
8302,5
8303,4
8304,0
8305,4
8306,1
8307,3
8308,3
8309,2
8310,0
8311,5
8312,0
8313,8
8314,3
8315,2
8316,5
8317,2
8318,6
8319,5
8320,1
8321,0
8322,9
8323,9
8324,8
8325,5
8326,4
8327,9
8328,9
8329,2
8330,8
8331,2
8332,0
8333,0
8334,9
8335,9
8336,8
8337,2
8338,7
8339,4
8340,8
8341,3
8342,4
8343,4
8344,6
8345,6
8346,8
8347,3
8348,1
8349,4
8350,9
8351,1
8352,2
8353,7
8354,9
8355,6
8356,9
8357,5
8358,6
8359,4
8360,8
8361,5
8362,4
8363,2
8364,6
8365,3
8366,1
8367,1
8368,6
8369,2
8370,8
8371,5
8372,0
8373,2
8374,2
8375,0
8376,0
8377,8
8378,3
8379,2
8380,9
8381,8
8382,4
8383,3
8384,1
8385,8
8386,2
8387,7
8388,8
8389,7
8390,5
8391,2
8392,4
8393,5
8394,6
8395,2
8396,0
8397,4
8398,8
8399,0
8400,2
8401,9
8402,2
8403,2
8404,4
8405,3
8406,5
8407,8
8408,1
8409,8
8410,8
8411,7
8412,7
8413,8
8414,7
8415,5
8416,7
8417,3
8418,7
8419,0
8420,2
8421,3
8422,2
8423,9
8424,9
8425,5
8426,3
8427,8
8428,8
8429,9
8430,8
8431,4
8432,2
8433,0
8434,2
8435,6
8436,3
8437,8
8438,7
8439,1
8440,6
8441,1
8442,7
8443,0
8444,0
8445,2
8446,0
8447,9
8448,0
8449,6
8450,3
8451,7
8452,6
8453,8
8454,0
8455,2
8456,6
8457,6
8458,6
8459,4
8460,8
8461,9
8462,2
8463,0
8464,3
8465,2
8466,2
8467,0
8468,6
8469,4
8470,9
8471,0
8472,9
8473,2
8474,7
8475,5
8476,3
8477,0
8478,0
8479,9
8480,6
8481,0
8482,2
8483,6
8484,1
8485,3
8486,3
8487,4
8488,2
8489,9
8490,5
8491,2
8492,4
8493,0
8494,6
8495,4
8496,9
8497,3
8498,5
8499,9
8500,4
8501,9
8502,2
8503,0
8504,8
8505,5
8506,2
8507,7
8508,8
8509,2
8510,4
8511,1
8512,6
8513,8
8514,0
8515,4
8516,6
8517,9
8518,9
8519,2
8520,4
8521,7
8522,1
8523,7
8524,6
8525,9
8526,7
8527,6
8528,1
8529,9
8530,9
8531,8
8532,3
8533,9
8534,2
8535,9
8536,8
8537,4
8538,3
8539,9
8540,9
8541,3
8542,0
8543,0
8544,8
8545,5
8546,7
8547,7
8548,4
8549,6
8550,8
8551,2
8552,7
8553,8
8554,3
8555,5
8556,7
8557,4
8558,0
8559,3
8560,3
8561,7
8562,5
8563,7
8564,0
8565,6
8566,5
8567,4
8568,4
8569,9
8570,2
8571,4
8572,2
8573,1
8574,9
8575,9
8576,0
8577,4
8578,6
8579,8
8580,5
8581,7
8582,4
8583,0
8584,9
8585,0
8586,6
8587,7
8588,1
8589,5
8590,4
8591,3
8592,2
8593,1
8594,3
8595,4
